"Date(UTC)","type","Amount","Asset","Symbol","Transaction ID"
"2025-07-13 16:00:00","FUNDING_FEE","-0.00044469","BTC","BTCUSD_PERP","968082225657202721"
"2025-07-14 00:00:00","FUNDING_FEE","-0.00044320","BTC","BTCUSD_PERP","969290185418919031"
"2025-07-14 08:00:00","FUNDING_FEE","-0.00042986","BTC","BTCUSD_PERP","970498145012860511"
"2025-07-14 16:00:00","FUNDING_FEE","-0.00044024","BTC","BTCUSD_PERP","971706105194007091"
"2025-07-15 00:00:00","FUNDING_FEE","-0.00044035","BTC","BTCUSD_PERP","972914064871834311"
"2025-07-15 08:00:00","FUNDING_FEE","-0.00073620","BTC","BTCUSD_PERP","974122023710804321"
"2025-07-15 16:00:00","FUNDING_FEE","-0.00103842","BTC","BTCUSD_PERP","975329983346689091"
"2025-07-16 00:00:00","FUNDING_FEE","-0.00044818","BTC","BTCUSD_PERP","976537942479261911"
"2025-07-16 08:00:00","FUNDING_FEE","-0.00044654","BTC","BTCUSD_PERP","977745902073201201"
"2025-07-16 16:00:00","FUNDING_FEE","-0.00044314","BTC","BTCUSD_PERP","978953862296291831"
"2025-07-17 00:00:00","FUNDING_FEE","-0.00044481","BTC","BTCUSD_PERP","980161821428863141"
"2025-07-17 08:00:00","FUNDING_FEE","-0.00044612","BTC","BTCUSD_PERP","981369780855031101"
"2025-07-17 16:00:00","FUNDING_FEE","-0.00044393","BTC","BTCUSD_PERP","982577741329777691"
"2025-07-18 00:00:00","FUNDING_FEE","-0.00044285","BTC","BTCUSD_PERP","983785700000975101"
"2025-07-18 08:00:00","FUNDING_FEE","-0.00044210","BTC","BTCUSD_PERP","984993659385200951"
"2025-07-18 16:00:00","FUNDING_FEE","-0.00044776","BTC","BTCUSD_PERP","986201619608294001"
"2025-07-19 00:00:00","FUNDING_FEE","-0.00044739","BTC","BTCUSD_PERP","987409578866688091"
"2025-07-19 08:00:00","FUNDING_FEE","-0.00044648","BTC","BTCUSD_PERP","988617538712292021"
"2025-07-19 16:00:00","FUNDING_FEE","-0.00044695","BTC","BTCUSD_PERP","989825497760974601"
"2025-07-20 00:00:00","FUNDING_FEE","-0.00044791","BTC","BTCUSD_PERP","991033457690463301"
"2025-07-20 08:00:00","FUNDING_FEE","-0.00044717","BTC","BTCUSD_PERP","992241417703835801"
"2025-07-20 16:00:00","FUNDING_FEE","-0.00044462","BTC","BTCUSD_PERP","993449377549434921"
"2025-07-21 00:00:00","FUNDING_FEE","-0.00045002","BTC","BTCUSD_PERP","994657335759261211"
"2025-07-21 08:00:00","FUNDING_FEE","-0.00044220","BTC","BTCUSD_PERP","995865296192061451"
"2025-07-21 16:00:00","FUNDING_FEE","-0.00044586","BTC","BTCUSD_PERP","997073255450462031"
"2025-07-22 00:00:00","FUNDING_FEE","-0.00044946","BTC","BTCUSD_PERP","998281214750805791"
"2025-07-22 08:00:00","FUNDING_FEE","-0.00044724","BTC","BTCUSD_PERP","999489174302803111"
"2025-07-22 16:00:00","FUNDING_FEE","-0.00044371","BTC","BTCUSD_PERP","697133812863261"
"2025-07-23 00:00:00","FUNDING_FEE","-0.00043973","BTC","BTCUSD_PERP","1905093322917771"
"2025-07-23 08:00:00","FUNDING_FEE","-0.00044596","BTC","BTCUSD_PERP","3113053420177251"
"2025-07-23 16:00:00","FUNDING_FEE","-0.00044506","BTC","BTCUSD_PERP","4321012846349841"
"2025-07-24 00:00:00","FUNDING_FEE","-0.00044446","BTC","BTCUSD_PERP","5528972062804491"
"2025-07-24 08:00:00","FUNDING_FEE","-0.00044567","BTC","BTCUSD_PERP","6736931405090221"
"2025-07-24 16:00:00","FUNDING_FEE","-0.00044321","BTC","BTCUSD_PERP","7944891502348331"
"2025-07-25 00:00:00","FUNDING_FEE","-0.00044614","BTC","BTCUSD_PERP","9152850676860991"
"2025-07-25 08:00:00","FUNDING_FEE","-0.00045780","BTC","BTCUSD_PERP","10360810186917691"
"2025-07-25 16:00:00","FUNDING_FEE","-0.00045606","BTC","BTCUSD_PERP","11568770032518711"
"2025-07-26 00:00:00","FUNDING_FEE","-0.00044875","BTC","BTCUSD_PERP","12776728913433071"
"2025-07-26 08:00:00","FUNDING_FEE","-0.00044995","BTC","BTCUSD_PERP","13984688968745151"
"2025-07-26 16:00:00","FUNDING_FEE","-0.00044690","BTC","BTCUSD_PERP","15192648604634421"
"2025-07-27 00:00:00","FUNDING_FEE","-0.00044779","BTC","BTCUSD_PERP","16400607569429301"
"2025-07-27 08:00:00","FUNDING_FEE","-0.00025597","BTC","BTCUSD_PERP","17608567456976251"
"2025-07-27 16:00:00","FUNDING_FEE","-0.00033941","BTC","BTCUSD_PERP","18816527092863271"
"2025-07-28 00:00:00","FUNDING_FEE","-0.00044202","BTC","BTCUSD_PERP","20024486183486131"
"2025-07-28 08:00:00","FUNDING_FEE","-0.00044408","BTC","BTCUSD_PERP","21232447203492501"
"2025-07-28 16:00:00","FUNDING_FEE","-0.00044665","BTC","BTCUSD_PERP","22440405874688341"
"2025-07-29 00:00:00","FUNDING_FEE","-0.00044703","BTC","BTCUSD_PERP","23648365426688931"
"2025-07-29 08:00:00","FUNDING_FEE","-0.00044410","BTC","BTCUSD_PERP","24856324978689371"
"2025-07-29 16:00:00","FUNDING_FEE","-0.00044979","BTC","BTCUSD_PERP","26064285075950061"
"2025-07-30 00:00:00","FUNDING_FEE","-0.00044778","BTC","BTCUSD_PERP","27272244166576221"
"2025-07-30 08:00:00","FUNDING_FEE","-0.00044709","BTC","BTCUSD_PERP","28480203886351561"
"2025-07-30 16:00:00","FUNDING_FEE","-0.00044758","BTC","BTCUSD_PERP","29688163522235641"
"2025-07-31 00:00:00","FUNDING_FEE","-0.00044823","BTC","BTCUSD_PERP","30896122906462791"
